X	Y	R	G	B
0.62	0.88	161	226	1
0.62	0.89	161	227	1
0.62	0.9	161	230	1
0.62	0.91	161	233	1
0.62	0.92	161	234	1
0.62	0.93	161	237	1
0.62	0.94	160	240	2
0.62	0.95	159	244	2
0.62	0.96	158	245	2
0.62	0.97	157	249	1
0.62	0.98	157	251	1
0.62	0.99	157	251	1
0.62	1.0	157	252	1
0.63	0.0	162	4	1
0.63	0.01	162	4	1
0.63	0.02	162	5	1
0.63	0.03	163	7	0
0.63	0.04	163	10	0
0.63	0.05	163	13	0
0.63	0.06	163	14	0
0.63	0.07	163	17	0
0.63	0.08	163	20	0
0.63	0.09	163	22	0
0.63	0.1	163	25	0
0.63	0.11	163	28	0
0.63	0.12	163	29	0
0.63	0.13	163	32	0
0.63	0.14	163	35	0
0.63	0.15	163	38	0
0.63	0.16	163	39	0
0.63	0.17	163	42	1
0.63	0.18	163	46	1
0.63	0.19	163	48	1
0.63	0.2	162	52	1
0.63	0.21	162	55	1
0.63	0.22	162	56	1
0.63	0.23	162	59	1
0.63	0.24	162	62	1
0.63	0.25	162	65	1
0.63	0.26	162	66	1
0.63	0.27	162	69	1
0.63	0.28	162	72	1
0.63	0.29	162	74	1
0.63	0.3	162	77	1
0.63	0.31	162	80	1
0.63	0.32	162	81	1
0.63	0.33	162	84	1
0.63	0.34	163	87	1
0.63	0.35	163	89	1
0.63	0.36	163	91	1
0.63	0.37	163	94	1
0.63	0.38	162	97	1
0.63	0.39	162	99	1
0.63	0.4	162	102	1
0.63	0.41	162	104	1
0.63	0.42	163	106	1
0.63	0.43	163	109	1
0.63	0.44	163	112	1
0.63	0.45	163	114	2
0.63	0.46	163	116	2
0.63	0.47	164	120	3
0.63	0.48	164	123	3
0.63	0.49	164	125	3
0.63	0.5	164	127	4
0.63	0.51	165	130	4
0.63	0.52	165	132	4
0.63	0.53	165	135	3
0.63	0.54	164	137	3
0.63	0.55	164	141	3
0.63	0.56	164	143	2
0.63	0.57	163	146	2
0.63	0.58	162	150	2
0.63	0.59	162	151	1
0.63	0.6	162	154	1
0.63	0.61	162	157	1
0.63	0.62	162	158	1
0.63	0.63	162	161	1
0.63	0.64	162	164	1
0.63	0.65	162	167	1
0.63	0.66	162	169	1
0.63	0.67	162	172	0
0.63	0.68	162	175	0
0.63	0.69	162	176	0
0.63	0.7	162	179	0
0.63	0.71	162	182	1
0.63	0.72	162	184	1
0.63	0.73	162	186	1
0.63	0.74	162	189	1
0.63	0.75	162	192	1
0.63	0.76	162	194	1
0.63	0.77	162	196	1
0.63	0.78	163	199	1
0.63	0.79	163	201	2
0.63	0.8	163	204	2
0.63	0.81	164	208	2
0.63	0.82	164	209	2
0.63	0.83	164	212	2
0.63	0.84	164	215	1
0.63	0.85	164	218	1
0.63	0.86	164	220	1
0.63	0.87	164	223	1
0.63	0.88	164	226	1
0.63	0.89	164	227	1
0.63	0.9	164	230	1
0.63	0.91	165	233	1
0.63	0.92	165	234	1
0.63	0.93	164	237	1
0.63	0.94	164	240	2
0.63	0.95	163	244	2
0.63	0.96	162	245	2
0.63	0.97	161	249	1
0.63	0.98	161	251	1
0.63	0.99	161	251	1
0.63	1.0	161	252	1
0.64	0.0	165	4	1
0.64	0.01	165	5	1
0.64	0.02	165	5	1
0.64	0.03	166	7	1
0.64	0.04	166	10	1
0.64	0.05	166	13	1
0.64	0.06	166	14	1
0.64	0.07	166	17	0
0.64	0.08	166	20	0
0.64	0.09	166	22	0
0.64	0.1	166	25	0
0.64	0.11	166	28	0
0.64	0.12	166	29	0
0.64	0.13	166	32	0
0.64	0.14	166	35	0
0.64	0.15	166	38	0
0.64	0.16	166	39	0
0.64	0.17	166	42	0
0.64	0.18	166	46	1
0.64	0.19	166	48	1
0.64	0.2	165	52	1
0.64	0.21	165	55	1
0.64	0.22	165	56	1
0.64	0.23	165	59	1
0.64	0.24	165	62	1
0.64	0.25	166	65	1
0.64	0.26	166	66	1
0.64	0.27	165	69	1
0.64	0.28	165	73	1
0.64	0.29	165	74	1
0.64	0.3	165	77	1
0.64	0.31	165	80	1
0.64	0.32	165	82	1
0.64	0.33	165	84	1
0.64	0.34	165	87	1
0.64	0.35	165	89	1
0.64	0.36	165	92	1
0.64	0.37	165	94	1
0.64	0.38	165	98	1
0.64	0.39	165	99	1
0.64	0.4	165	102	1
0.64	0.41	165	105	1
0.64	0.42	165	106	1
0.64	0.43	166	109	1
0.64	0.44	166	112	2
0.64	0.45	166	115	2
0.64	0.46	166	116	2
0.64	0.47	166	120	3
0.64	0.48	167	123	3
0.64	0.49	167	125	3
0.64	0.5	167	128	4
0.64	0.51	167	130	4
0.64	0.52	167	132	4
0.64	0.53	167	135	3
0.64	0.54	167	137	3
0.64	0.55	167	141	3
0.64	0.56	166	142	3
0.64	0.57	166	146	2
0.64	0.58	165	150	2
0.64	0.59	165	151	2
0.64	0.6	165	154	1
0.64	0.61	165	157	1
0.64	0.62	165	158	1
0.64	0.63	165	161	1
0.64	0.64	165	164	1
0.64	0.65	165	167	1
0.64	0.66	165	169	1
0.64	0.67	165	172	0
0.64	0.68	165	175	0
0.64	0.69	165	177	0
0.64	0.7	165	179	0
0.64	0.71	165	182	0
0.64	0.72	165	184	0
0.64	0.73	165	187	0
0.64	0.74	165	189	1
0.64	0.75	165	192	1
0.64	0.76	165	194	1
0.64	0.77	165	197	1
0.64	0.78	165	199	1
0.64	0.79	166	201	1
0.64	0.8	166	204	2
0.64	0.81	167	208	2
0.64	0.82	167	209	2
0.64	0.83	167	212	2
0.64	0.84	167	215	2
0.64	0.85	167	218	1
0.64	0.86	167	220	1
0.64	0.87	167	223	1
0.64	0.88	167	226	1
0.64	0.89	167	227	1
0.64	0.9	167	230	1
0.64	0.91	167	233	1
0.64	0.92	167	234	1
0.64	0.93	167	237	2
0.64	0.94	167	240	2
0.64	0.95	166	244	2
0.64	0.96	166	246	2
0.64	0.97	165	249	1
0.64	0.98	164	251	1
0.64	0.99	164	251	1
0.64	1.0	164	252	1
0.65	0.0	167	4	1
0.65	0.01	168	5	1
0.65	0.02	168	6	1
0.65	0.03	168	8	1
0.65	0.04	168	10	1
0.65	0.05	168	13	1
0.65	0.06	168	15	1
0.65	0.07	168	18	1
0.65	0.08	168	21	0
0.65	0.09	168	22	0
0.65	0.1	168	25	0
0.65	0.11	168	28	0
0.65	0.12	168	30	0
0.65	0.13	168	33	0
0.65	0.14	168	36	0
0.65	0.15	168	38	0
0.65	0.16	168	40	0
0.65	0.17	168	43	0
0.65	0.18	168	46	1
0.65	0.19	168	48	1
0.65	0.2	168	51	1
0.65	0.21	168	54	1
0.65	0.22	168	56	1
0.65	0.23	168	59	1
0.65	0.24	168	61	1
0.65	0.25	168	64	1
0.65	0.26	168	66	1
0.65	0.27	168	69	1
0.65	0.28	168	73	1
0.65	0.29	168	75	1
0.65	0.3	167	78	1
0.65	0.31	167	81	1
0.65	0.32	167	82	1
0.65	0.33	168	85	1
0.65	0.34	168	88	1
0.65	0.35	168	89	1
0.65	0.36	168	92	1
0.65	0.37	168	95	1
0.65	0.38	168	98	1
0.65	0.39	168	100	1
0.65	0.4	168	102	1
0.65	0.41	168	105	1
0.65	0.42	168	107	1
0.65	0.43	168	109	1
0.65	0.44	168	112	1
0.65	0.45	168	115	2
0.65	0.46	168	117	2
0.65	0.47	169	120	2
0.65	0.48	169	123	3
0.65	0.49	169	125	3
0.65	0.5	169	128	3
0.65	0.51	169	131	3
0.65	0.52	169	132	3
0.65	0.53	169	135	3
0.65	0.54	169	138	3
0.65	0.55	169	141	2
0.65	0.56	169	143	2
0.65	0.57	168	146	2
0.65	0.58	168	149	2
0.65	0.59	168	151	1
0.65	0.6	168	154	1
0.65	0.61	168	156	1
0.65	0.62	168	158	1
0.65	0.63	168	161	1
0.65	0.64	168	164	1
0.65	0.65	167	167	1
0.65	0.66	167	169	0
0.65	0.67	167	173	0
0.65	0.68	167	176	0
0.65	0.69	167	177	0
0.65	0.7	167	180	0
0.65	0.71	167	183	0
0.65	0.72	167	184	0
0.65	0.73	167	187	0
0.65	0.74	167	190	1
0.65	0.75	167	193	1
0.65	0.76	167	194	1
0.65	0.77	167	197	1
0.65	0.78	168	200	2
0.65	0.79	168	201	2
0.65	0.8	168	205	2
0.65	0.81	169	208	2
0.65	0.82	169	209	2
0.65	0.83	169	212	2
0.65	0.84	169	215	2
0.65	0.85	169	218	2
0.65	0.86	169	220	2
0.65	0.87	169	223	2
0.65	0.88	169	225	2
0.65	0.89	169	227	2
0.65	0.9	169	230	2
0.65	0.91	169	232	2
0.65	0.92	169	234	2
0.65	0.93	169	237	2
0.65	0.94	169	240	2
0.65	0.95	169	244	2
0.65	0.96	168	246	2
0.65	0.97	168	249	1
0.65	0.98	167	251	1
0.65	0.99	167	251	1
0.65	1.0	167	251	1
0.66	0.0	169	5	1
0.66	0.01	169	5	1
0.66	0.02	169	6	1
0.66	0.03	169	8	1
0.66	0.04	169	11	1
0.66	0.05	169	14	1
0.66	0.06	169	15	1
0.66	0.07	169	18	1
0.66	0.08	169	21	0
0.66	0.09	169	22	0
0.66	0.1	169	26	0
0.66	0.11	169	29	0
0.66	0.12	169	30	0
0.66	0.13	169	33	0
0.66	0.14	169	36	0
0.66	0.15	170	39	0
0.66	0.16	170	40	0
0.66	0.17	169	43	0
0.66	0.18	169	46	1
0.66	0.19	169	48	1
0.66	0.2	169	51	1
0.66	0.21	169	54	1
0.66	0.22	169	56	1
0.66	0.23	169	58	1
0.66	0.24	169	61	1
0.66	0.25	169	64	1
0.66	0.26	169	65	1
0.66	0.27	169	69	1
0.66	0.28	169	73	1
0.66	0.29	169	75	1
0.66	0.3	169	78	1
0.66	0.31	169	81	1
0.66	0.32	169	82	1
0.66	0.33	169	85	1
0.66	0.34	169	88	1
0.66	0.35	169	89	1
0.66	0.36	169	92	1
0.66	0.37	169	95	1
0.66	0.38	169	98	1
0.66	0.39	169	100	1
0.66	0.4	169	103	1
0.66	0.41	169	106	1
0.66	0.42	169	107	1
0.66	0.43	169	110	1
0.66	0.44	169	113	1
0.66	0.45	169	115	1
0.66	0.46	169	117	2
0.66	0.47	169	120	2
0.66	0.48	170	124	2
0.66	0.49	170	125	2
0.66	0.5	170	128	3
0.66	0.51	170	131	3
0.66	0.52	170	132	2
0.66	0.53	170	135	2
0.66	0.54	170	138	2
0.66	0.55	170	141	2
0.66	0.56	170	143	2
0.66	0.57	169	146	2
0.66	0.58	169	149	1
0.66	0.59	169	151	1
0.66	0.6	169	154	1
0.66	0.61	169	156	1
0.66	0.62	169	158	1
0.66	0.63	169	161	1
0.66	0.64	169	164	1
0.66	0.65	169	167	1
0.66	0.66	168	169	0
0.66	0.67	168	173	0
0.66	0.68	168	176	0
0.66	0.69	168	177	0
0.66	0.7	168	180	0
0.66	0.71	168	183	0
0.66	0.72	168	185	0
0.66	0.73	169	187	0
0.66	0.74	168	190	1
0.66	0.75	168	193	1
0.66	0.76	168	194	1
0.66	0.77	168	197	2
0.66	0.78	169	200	2
0.66	0.79	169	201	2
0.66	0.8	169	205	2
0.66	0.81	170	208	2
0.66	0.82	170	209	2
0.66	0.83	170	212	2
0.66	0.84	170	215	2
0.66	0.85	170	218	2
0.66	0.86	169	220	2
0.66	0.87	169	222	2
0.66	0.88	170	225	2
0.66	0.89	170	227	2
0.66	0.9	170	230	2
0.66	0.91	170	232	2
0.66	0.92	170	234	2
0.66	0.93	170	237	3
0.66	0.94	170	240	3
0.66	0.95	170	244	3
0.66	0.96	170	246	2
0.66	0.97	169	249	2
0.66	0.98	168	251	1
0.66	0.99	168	251	1
0.66	1.0	168	251	1
0.67	0.0	171	5	1
0.67	0.01	171	6	1
0.67	0.02	171	7	1
0.67	0.03	171	9	1
0.67	0.04	171	11	1
0.67	0.05	172	14	1
0.67	0.06	172	15	1
0.67	0.07	172	18	1
0.67	0.08	172	21	0
0.67	0.09	172	23	0
0.67	0.1	172	26	0
0.67	0.11	171	29	0
0.67	0.12	171	31	0
0.67	0.13	172	33	0
0.67	0.14	172	36	0
0.67	0.15	172	39	0
0.67	0.16	172	40	0
0.67	0.17	172	43	0
0.67	0.18	172	46	1
0.67	0.19	172	48	1
0.67	0.2	171	51	1
0.67	0.21	171	54	1
0.67	0.22	171	55	1
0.67	0.23	172	58	1
0.67	0.24	172	61	1
0.67	0.25	172	64	1
0.67	0.26	172	65	1
0.67	0.27	172	69	1
0.67	0.28	171	73	1
0.67	0.29	171	75	1
0.67	0.3	171	78	1
0.67	0.31	171	81	1
0.67	0.32	171	83	1
0.67	0.33	171	86	1
0.67	0.34	171	88	1
0.67	0.35	171	90	1
0.67	0.36	171	93	1
0.67	0.37	171	96	1
0.67	0.38	171	99	1
0.67	0.39	171	100	1
0.67	0.4	171	103	1
0.67	0.41	171	106	1
0.67	0.42	171	108	1
0.67	0.43	171	110	1
0.67	0.44	171	113	1
0.67	0.45	172	116	1
0.67	0.46	172	118	1
0.67	0.47	172	121	1
0.67	0.48	172	124	1
0.67	0.49	172	125	2
0.67	0.5	172	128	2
0.67	0.51	172	131	2
0.67	0.52	172	132	2
0.67	0.53	172	135	1
0.67	0.54	172	138	1
0.67	0.55	172	141	1
0.67	0.56	172	143	1
0.67	0.57	171	146	1
0.67	0.58	171	149	1
0.67	0.59	171	151	1
0.67	0.6	171	153	1
0.67	0.61	171	156	1
0.67	0.62	171	158	1
0.67	0.63	171	160	1
0.67	0.64	171	164	0
0.67	0.65	171	167	0
0.67	0.66	171	170	0
0.67	0.67	171	173	0
0.67	0.68	171	176	0
0.67	0.69	171	178	0
0.67	0.7	171	181	0
0.67	0.71	171	184	0
0.67	0.72	171	185	0
0.67	0.73	171	188	0
0.67	0.74	171	190	1
0.67	0.75	171	193	1
0.67	0.76	171	195	1
0.67	0.77	171	198	2
0.67	0.78	171	200	2
0.67	0.79	171	202	2
0.67	0.8	171	205	2
0.67	0.81	172	208	2
0.67	0.82	172	209	2
0.67	0.83	172	212	2
0.67	0.84	172	215	2
0.67	0.85	171	218	3
0.67	0.86	171	219	3
0.67	0.87	171	222	3
0.67	0.88	171	225	3
0.67	0.89	172	227	3
0.67	0.9	172	229	3
0.67	0.91	172	232	3
0.67	0.92	172	234	3
0.67	0.93	173	236	3
0.67	0.94	173	240	3
0.67	0.95	173	244	3
0.67	0.96	173	246	3
0.67	0.97	172	249	2
0.67	0.98	171	250	1
0.67	0.99	171	251	1
0.67	1.0	171	251	1
0.68	0.0	174	5	1
0.68	0.01	174	6	1
0.68	0.02	174	7	1
0.68	0.03	174	9	1
0.68	0.04	174	11	1
0.68	0.05	175	14	1
0.68	0.06	175	15	1
0.68	0.07	175	18	1
0.68	0.08	175	21	1
0.68	0.09	175	23	1
0.68	0.1	174	26	0
0.68	0.11	174	29	0
0.68	0.12	174	31	0
0.68	0.13	175	34	0
0.68	0.14	175	37	0
0.68	0.15	175	39	0
0.68	0.16	175	41	0
0.68	0.17	175	43	0
0.68	0.18	175	46	1
0.68	0.19	175	48	1
0.68	0.2	175	51	1
0.68	0.21	175	54	1
0.68	0.22	175	55	1
0.68	0.23	175	58	1
0.68	0.24	175	61	1
0.68	0.25	175	63	1
0.68	0.26	175	65	1
0.68	0.27	175	68	1
0.68	0.28	174	73	1
0.68	0.29	174	75	1
0.68	0.3	174	79	2
0.68	0.31	174	81	2
0.68	0.32	174	83	2
0.68	0.33	174	86	2
0.68	0.34	174	88	1
0.68	0.35	174	90	1
0.68	0.36	174	93	1
0.68	0.37	174	96	1
0.68	0.38	174	99	1
0.68	0.39	174	101	1
0.68	0.4	174	103	1
0.68	0.41	174	106	1
0.68	0.42	174	108	0
0.68	0.43	174	111	0
0.68	0.44	174	114	1
0.68	0.45	174	116	1
0.68	0.46	174	118	1
0.68	0.47	174	121	1
0.68	0.48	174	124	1
0.68	0.49	174	125	1
0.68	0.5	174	128	1
0.68	0.51	175	131	1
0.68	0.52	175	132	1
0.68	0.53	175	135	1
0.68	0.54	175	138	1
0.68	0.55	175	141	1
0.68	0.56	175	143	1
0.68	0.57	174	146	1
0.68	0.58	174	149	1
0.68	0.59	174	150	0
0.68	0.6	174	153	0
0.68	0.61	174	156	0
0.68	0.62	175	158	0
0.68	0.63	175	160	0
0.68	0.64	174	163	0
0.68	0.65	174	167	0
0.68	0.66	174	170	0
0.68	0.67	174	173	0
0.68	0.68	173	176	0
0.68	0.69	173	178	0
0.68	0.7	174	181	0
0.68	0.71	174	184	0
0.68	0.72	174	185	0
0.68	0.73	174	188	0
0.68	0.74	174	191	1
0.68	0.75	174	194	1
0.68	0.76	174	195	1
0.68	0.77	174	198	2
0.68	0.78	174	201	2
0.68	0.79	174	202	2
0.68	0.8	174	205	2
0.68	0.81	174	208	2
0.68	0.82	174	209	2
0.68	0.83	174	212	2
0.68	0.84	174	215	3
0.68	0.85	174	218	3
0.68	0.86	174	219	3
0.68	0.87	174	222	3
0.68	0.88	174	225	3
0.68	0.89	174	226	3
0.68	0.9	174	229	3
0.68	0.91	175	232	3
0.68	0.92	175	233	3
0.68	0.93	176	236	3
0.68	0.94	176	240	3
0.68	0.95	176	244	3
0.68	0.96	176	245	3
0.68	0.97	175	248	2
0.68	0.98	175	250	1
0.68	0.99	175	251	1
0.68	1.0	174	251	1
0.69	0.0	175	5	1
0.69	0.01	176	6	1
0.69	0.02	176	6	1
0.69	0.03	176	8	1
0.69	0.04	176	11	1
0.69	0.05	176	14	1
0.69	0.06	176	15	1
0.69	0.07	176	18	1
0.69	0.08	176	21	1
0.69	0.09	176	23	1
0.69	0.1	176	26	0
0.69	0.11	176	29	0
0.69	0.12	176	31	0
0.69	0.13	176	34	0
0.69	0.14	177	37	0
0.69	0.15	177	39	0
0.69	0.16	177	41	0
0.69	0.17	177	43	0
0.69	0.18	177	46	1
0.69	0.19	177	48	1
0.69	0.2	176	51	1
0.69	0.21	176	54	1
0.69	0.22	177	55	1
0.69	0.23	177	58	1
0.69	0.24	177	61	1
0.69	0.25	177	63	1
0.69	0.26	177	65	1
0.69	0.27	176	68	1
0.69	0.28	176	73	1
0.69	0.29	176	75	2
0.69	0.3	176	78	2
0.69	0.31	175	81	2
0.69	0.32	175	83	2
0.69	0.33	176	85	2
0.69	0.34	176	88	2
0.69	0.35	176	90	1
0.69	0.36	176	93	1
0.69	0.37	176	96	1
0.69	0.38	176	99	1
0.69	0.39	176	100	1
0.69	0.4	176	103	1
0.69	0.41	176	106	0
0.69	0.42	176	108	0
0.69	0.43	176	111	0
0.69	0.44	176	114	0
0.69	0.45	176	116	1
0.69	0.46	176	118	1
0.69	0.47	176	121	1
0.69	0.48	176	124	1
0.69	0.49	176	125	1
0.69	0.5	176	128	1
0.69	0.51	176	131	1
0.69	0.52	176	132	1
0.69	0.53	176	135	1
0.69	0.54	177	138	1
0.69	0.55	176	141	1
0.69	0.56	176	143	1
0.69	0.57	176	146	0
0.69	0.58	176	149	0
0.69	0.59	176	150	0
0.69	0.6	176	153	0
0.69	0.61	176	156	0
0.69	0.62	176	157	0
0.69	0.63	176	160	0
0.69	0.64	176	163	0
0.69	0.65	176	167	0
0.69	0.66	176	169	0
0.69	0.67	175	173	0
0.69	0.68	175	176	0
0.69	0.69	175	178	0
0.69	0.7	175	181	0
0.69	0.71	175	183	0
0.69	0.72	175	185	0
0.69	0.73	175	188	0
0.69	0.74	176	190	1
0.69	0.75	175	194	1
0.69	0.76	175	195	1
0.69	0.77	175	198	2
0.69	0.78	175	201	2
0.69	0.79	176	202	2
0.69	0.8	176	205	2
0.69	0.81	176	208	2
0.69	0.82	176	209	2
0.69	0.83	176	212	2
0.69	0.84	176	215	2
0.69	0.85	176	218	3
0.69	0.86	176	219	3
0.69	0.87	176	222	3
0.69	0.88	176	225	3
0.69	0.89	176	226	3
0.69	0.9	176	229	3
0.69	0.91	177	232	3
0.69	0.92	177	233	3
0.69	0.93	177	236	3
0.69	0.94	178	240	3
0.69	0.95	178	243	3
0.69	0.96	178	245	2
0.69	0.97	177	248	2
0.69	0.98	177	250	1
0.69	0.99	176	251	1
0.69	1.0	176	251	1
0.7	0.0	179	4	2
0.7	0.01	179	5	2
0.7	0.02	179	6	2
0.7	0.03	179	8	2
0.7	0.04	179	10	1
0.7	0.05	180	13	1
0.7	0.06	180	15	1
0.7	0.07	180	17	1
0.7	0.08	180	21	1
0.7	0.09	180	23	1
0.7	0.1	180	26	1
0.7	0.11	180	29	1
0.7	0.12	180	31	1
0.7	0.13	180	33	0
0.7	0.14	181	36	0
0.7	0.15	181	39	0
0.7	0.16	181	41	0
0.7	0.17	181	43	0
0.7	0.18	181	46	1
0.7	0.19	181	48	1
0.7	0.2	181	51	1
0.7	0.21	181	53	1
0.7	0.22	181	55	1
0.7	0.23	181	58	1
0.7	0.24	181	61	1
0.7	0.25	181	63	1
0.7	0.26	181	65	1
0.7	0.27	180	68	1
0.7	0.28	180	72	2
0.7	0.29	179	74	2
0.7	0.3	179	78	2
0.7	0.31	179	81	2
0.7	0.32	179	82	2
0.7	0.33	179	85	2
0.7	0.34	179	88	2
0.7	0.35	179	89	2
0.7	0.36	179	92	1
0.7	0.37	179	95	1
0.7	0.38	179	98	1
0.7	0.39	179	100	1
0.7	0.4	179	103	1
0.7	0.41	179	106	0
0.7	0.42	180	107	0
0.7	0.43	180	110	0
0.7	0.44	180	113	1
0.7	0.45	180	116	1
0.7	0.46	180	118	1
0.7	0.47	180	121	1
0.7	0.48	180	124	1
0.7	0.49	180	125	1
0.7	0.5	180	128	1
0.7	0.51	180	131	1
0.7	0.52	180	132	1
0.7	0.53	180	135	1
0.7	0.54	181	138	1
0.7	0.55	180	141	1
0.7	0.56	180	142	1
0.7	0.57	180	146	0
0.7	0.58	180	149	0
0.7	0.59	180	150	0
0.7	0.6	180	153	0
0.7	0.61	180	156	0
0.7	0.62	181	157	0
0.7	0.63	180	160	0
0.7	0.64	180	163	0
0.7	0.65	180	167	0
0.7	0.66	179	169	0
0.7	0.67	179	173	0
0.7	0.68	179	176	0
0.7	0.69	179	177	0
0.7	0.7	179	180	0
0.7	0.71	179	183	0
0.7	0.72	179	184	0
0.7	0.73	179	187	0
0.7	0.74	179	190	1
0.7	0.75	179	193	1
0.7	0.76	179	195	1
0.7	0.77	179	198	1
0.7	0.78	179	201	2
0.7	0.79	180	202	2
0.7	0.8	180	205	2
0.7	0.81	180	208	2
0.7	0.82	180	209	2
0.7	0.83	180	212	2
0.7	0.84	180	215	2
0.7	0.85	180	218	2
0.7	0.86	180	219	2
0.7	0.87	180	222	2
0.7	0.88	180	225	2
0.7	0.89	180	226	2
0.7	0.9	180	229	2
0.7	0.91	181	232	2
0.7	0.92	181	233	2
0.7	0.93	181	236	3
0.7	0.94	182	239	3
0.7	0.95	182	243	2
0.7	0.96	181	245	2
0.7	0.97	181	248	1
0.7	0.98	180	250	1
0.7	0.99	180	250	1
0.7	1.0	180	251	1
0.71	0.0	182	4	2
0.71	0.01	182	4	2
0.71	0.02	182	5	2
0.71	0.03	183	7	2
0.71	0.04	183	10	2
0.71	0.05	183	13	2
0.71	0.06	183	14	2
0.71	0.07	183	17	1
0.71	0.08	184	20	1
0.71	0.09	184	22	1
0.71	0.1	184	26	1
0.71	0.11	184	29	1
0.71	0.12	184	30	1
0.71	0.13	185	33	1
0.71	0.14	185	36	1
0.71	0.15	185	39	1
0.71	0.16	185	40	1
0.71	0.17	185	43	1
0.71	0.18	185	46	1
0.71	0.19	185	48	1
0.71	0.2	185	51	1
0.71	0.21	185	53	1
0.71	0.22	185	55	1
0.71	0.23	185	58	1
0.71	0.24	185	61	1
0.71	0.25	185	63	1
0.71	0.26	185	65	1
0.71	0.27	184	68	1
0.71	0.28	183	72	2
0.71	0.29	183	74	2
0.71	0.3	183	77	2
0.71	0.31	182	80	2
0.71	0.32	182	81	2
0.71	0.33	182	84	2
0.71	0.34	183	87	2
0.71	0.35	183	88	2
0.71	0.36	183	91	2
0.71	0.37	183	94	1
0.71	0.38	182	98	1
0.71	0.39	182	99	1
0.71	0.4	183	102	1
0.71	0.41	183	105	1
0.71	0.42	183	107	1
0.71	0.43	184	110	1
0.71	0.44	184	113	1
0.71	0.45	184	116	1
0.71	0.46	184	117	1
0.71	0.47	184	120	1
0.71	0.48	184	123	2
0.71	0.49	184	125	2
0.71	0.5	184	128	2
0.71	0.51	184	130	2
0.71	0.52	185	132	2
0.71	0.53	185	135	1
0.71	0.54	185	137	1
0.71	0.55	185	140	1
0.71	0.56	185	142	1
0.71	0.57	184	145	1
0.71	0.58	184	148	1
0.71	0.59	184	150	0
0.71	0.6	185	153	0
0.71	0.61	185	155	0
0.71	0.62	185	157	0
0.71	0.63	185	160	0
0.71	0.64	184	163	0
0.71	0.65	183	166	0
0.71	0.66	183	168	0
0.71	0.67	182	172	0
0.71	0.68	182	175	0
0.71	0.69	182	176	0
0.71	0.7	182	179	0
0.71	0.71	182	182	0
0.71	0.72	182	183	0
0.71	0.73	183	186	0
0.71	0.74	183	189	1
0.71	0.75	183	193	1
0.71	0.76	183	195	1
0.71	0.77	183	198	1
0.71	0.78	184	201	1
0.71	0.79	184	202	1
0.71	0.8	184	205	1
0.71	0.81	184	208	1
0.71	0.82	184	209	1
0.71	0.83	184	212	1
0.71	0.84	184	215	1
0.71	0.85	184	218	2
0.71	0.86	184	219	2
0.71	0.87	184	222	2
0.71	0.88	184	225	2
0.71	0.89	184	226	2
0.71	0.9	184	229	2
0.71	0.91	185	232	2
0.71	0.92	185	233	2
0.71	0.93	185	236	2
0.71	0.94	185	239	2
0.71	0.95	185	243	2
0.71	0.96	185	244	1
0.71	0.97	184	248	1
0.71	0.98	184	250	1
0.71	0.99	184	250	0
0.71	1.0	184	250	0
0.72	0.0	184	3	2
0.72	0.01	184	4	2
0.72	0.02	184	5	2
0.72	0.03	184	7	2
0.72	0.04	185	9	2
0.72	0.05	185	12	2
0.72	0.06	185	14	2
0.72	0.07	185	17	2
0.72	0.08	185	20	1
0.72	0.09	186	22	1
0.72	0.1	186	26	1
0.72	0.11	186	29	1
0.72	0.12	186	30	1
0.72	0.13	187	33	1
0.72	0.14	187	36	1
0.72	0.15	187	39	1
0.72	0.16	187	40	1
0.72	0.17	187	43	1
0.72	0.18	187	46	1
0.72	0.19	187	48	1
0.72	0.2	187	51	1
0.72	0.21	187	53	0
0.72	0.22	187	55	0
0.72	0.23	187	58	0
0.72	0.24	187	61	0
0.72	0.25	187	63	1
0.72	0.26	187	65	1
0.72	0.27	186	68	1
0.72	0.28	185	72	2
0.72	0.29	185	73	2
0.72	0.3	184	77	2
0.72	0.31	184	80	3
0.72	0.32	184	81	3
0.72	0.33	184	84	3
0.72	0.34	184	87	2
0.72	0.35	184	88	2
0.72	0.36	184	91	2
0.72	0.37	184	94	2
0.72	0.38	184	97	1
0.72	0.39	184	99	1
0.72	0.4	184	102	1
0.72	0.41	185	105	1
0.72	0.42	185	107	1
0.72	0.43	186	110	1
0.72	0.44	186	113	1
0.72	0.45	186	116	1
0.72	0.46	186	117	1
0.72	0.47	186	120	2
0.72	0.48	186	123	2
0.72	0.49	186	125	2
0.72	0.5	186	127	2
0.72	0.51	186	130	2
0.72	0.52	186	132	2
0.72	0.53	187	134	2
0.72	0.54	187	137	2
0.72	0.55	187	140	1
0.72	0.56	187	142	1
0.72	0.57	186	145	1
0.72	0.58	186	148	1
0.72	0.59	186	150	1
0.72	0.6	187	152	0
0.72	0.61	187	155	0
0.72	0.62	187	157	0
0.72	0.63	187	160	0
0.72	0.64	186	162	0
0.72	0.65	185	166	0
0.72	0.66	185	168	0
0.72	0.67	184	172	1
0.72	0.68	184	175	1
0.72	0.69	184	176	1
0.72	0.7	184	179	1
0.72	0.71	184	182	1
0.72	0.72	184	183	1
0.72	0.73	184	186	1
0.72	0.74	185	189	1
0.72	0.75	185	193	1
0.72	0.76	185	195	1
